vidId,frameNum,timestamp,detectedObjId,detectedObjClass,confidence,bbox info,img name
1,183,1:13:07.612441,0,person,0.25093698501586914,[ 809    0 1279  561],video2_frame0183_obj01.png
1,184,1:13:31.588465,0,person,0.7111303210258484,[311 235 462 422],video2_frame0184_obj00.png
1,185,1:13:55.564489,0,person,0.7890484929084778,[312 242 473 422],video2_frame0185_obj00.png
1,186,1:14:19.540514,0,person,0.7843438386917114,[314 250 504 422],video2_frame0186_obj00.png
1,193,1:17:07.372683,2,car,0.7314327955245972,[243 651 289 699],video2_frame0193_obj00.png
1,193,1:17:07.372683,2,car,0.708594024181366,[331 551 376 587],video2_frame0193_obj01.png
1,193,1:17:07.372683,9,traffic light,0.34550631046295166,[269 542 284 564],video2_frame0193_obj02.png
1,193,1:17:07.372683,2,car,0.330229252576828,[415 485 458 507],video2_frame0193_obj03.png
1,193,1:17:07.372683,2,car,0.29751935601234436,[313 631 347 662],video2_frame0193_obj04.png
1,193,1:17:07.372683,6,train,0.2845844030380249,[  0 339 668 415],video2_frame0193_obj05.png
1,194,1:17:31.348708,2,car,0.767819344997406,[294 607 344 660],video2_frame0194_obj00.png
1,194,1:17:31.348708,2,car,0.6300333142280579,[1190  550 1243  578],video2_frame0194_obj01.png
1,194,1:17:31.348708,2,car,0.5866566300392151,[ 968  532 1020  557],video2_frame0194_obj02.png
1,194,1:17:31.348708,2,car,0.5418640971183777,[380 562 424 599],video2_frame0194_obj03.png
1,194,1:17:31.348708,2,car,0.49224159121513367,[328 515 365 534],video2_frame0194_obj04.png
1,194,1:17:31.348708,2,car,0.38291674852371216,[395 496 437 521],video2_frame0194_obj05.png
1,194,1:17:31.348708,9,traffic light,0.36865121126174927,[919 484 929 505],video2_frame0194_obj06.png
1,194,1:17:31.348708,6,train,0.32499876618385315,[  6 349 573 419],video2_frame0194_obj07.png
1,195,1:17:55.324732,2,car,0.5734592080116272,[359 626 407 673],video2_frame0195_obj00.png
1,195,1:17:55.324732,2,car,0.5590385794639587,[1213  549 1276  577],video2_frame0195_obj01.png
1,195,1:17:55.324732,2,car,0.4985436201095581,[292 531 341 553],video2_frame0195_obj02.png
1,195,1:17:55.324732,2,car,0.4510170519351959,[411 545 441 572],video2_frame0195_obj03.png
1,195,1:17:55.324732,6,train,0.44171765446662903,[  0 354 550 423],video2_frame0195_obj04.png
1,195,1:17:55.324732,2,car,0.4167790114879608,[ 975  529 1078  561],video2_frame0195_obj05.png
1,195,1:17:55.324732,2,car,0.3159862160682678,[362 510 407 536],video2_frame0195_obj06.png
1,195,1:17:55.324732,0,person,0.31016111373901367,[923 510 936 541],video2_frame0195_obj07.png
1,195,1:17:55.324732,2,car,0.2593690752983093,[1042  542 1081  562],video2_frame0195_obj08.png
1,196,1:18:19.300756,2,car,0.6568809151649475,[391 596 437 640],video2_frame0196_obj00.png
1,196,1:18:19.300756,6,train,0.6450122594833374,[  3 367 497 434],video2_frame0196_obj01.png
1,196,1:18:19.300756,2,car,0.5560191869735718,[265 555 319 585],video2_frame0196_obj02.png
1,196,1:18:19.300756,2,car,0.42573291063308716,[1075  552 1127  573],video2_frame0196_obj03.png
1,196,1:18:19.300756,2,car,0.3982630968093872,[1009  544 1064  571],video2_frame0196_obj04.png
1,196,1:18:19.300756,2,car,0.27916836738586426,[344 528 383 560],video2_frame0196_obj05.png
1,196,1:18:19.300756,2,car,0.2669602334499359,[661 580 690 603],video2_frame0196_obj06.png
1,196,1:18:19.300756,2,car,0.2516370713710785,[440 488 465 501],video2_frame0196_obj07.png
1,197,1:18:43.276780,2,car,0.31271862983703613,[707 625 740 644],video2_frame0197_obj00.png
1,198,1:19:07.252805,6,train,0.6843165755271912,[  2 391 362 467],video2_frame0198_obj00.png
1,198,1:19:07.252805,2,car,0.6313273906707764,[1070  562 1160  596],video2_frame0198_obj01.png
1,198,1:19:07.252805,9,traffic light,0.3569284677505493,[288 663 306 704],video2_frame0198_obj02.png
1,198,1:19:07.252805,6,train,0.33008456230163574,[331 388 381 442],video2_frame0198_obj03.png
1,208,1:23:07.013047,8,boat,0.5203195214271545,[429 446 788 715],video2_frame0208_obj00.png
1,208,1:23:07.013047,9,traffic light,0.37230563163757324,[171 362 186 397],video2_frame0208_obj01.png
1,210,1:23:54.965096,8,boat,0.3012405037879944,[432 446 790 716],video2_frame0210_obj00.png
1,212,1:24:42.917144,2,car,0.44374388456344604,[378 554 420 574],video2_frame0212_obj00.png
1,212,1:24:42.917144,2,car,0.42585694789886475,[462 703 513 719],video2_frame0212_obj01.png
1,212,1:24:42.917144,2,car,0.39727452397346497,[334 557 373 585],video2_frame0212_obj02.png
1,213,1:25:06.893169,9,traffic light,0.36931097507476807,[846 674 870 719],video2_frame0213_obj00.png
1,214,1:25:30.869193,9,traffic light,0.39476385712623596,[846 674 873 718],video2_frame0214_obj00.png
